symbol,provider_symbol,asset_class,region,provider
fra/7PO,7PO.F,stock,DE,yahoo
fra/7PQ,7PQ.F,stock,DE,yahoo
fra/7PS,7PS.F,stock,DE,yahoo
fra/7PV,7PV.F,stock,DE,yahoo
fra/7PZ,7PZ.F,stock,DE,yahoo
fra/7QD,7QD.F,stock,DE,yahoo
fra/7QF,7QF.F,stock,DE,yahoo
fra/7QG,7QG.F,stock,DE,yahoo
fra/7QT,7QT.F,stock,DE,yahoo
fra/7R8,7R8.F,stock,DE,yahoo
fra/7RA,7RA.F,stock,DE,yahoo
fra/7RD,7RD.F,stock,DE,yahoo
fra/7RH1,7RH1.F,stock,DE,yahoo
fra/7RL,7RL.F,stock,DE,yahoo
fra/7RN,7RN.F,stock,DE,yahoo
fra/7RR,7RR.F,stock,DE,yahoo
fra/7RW,7RW.F,stock,DE,yahoo
fra/7RY,7RY.F,stock,DE,yahoo
fra/7S6,7S6.F,stock,DE,yahoo
fra/7S8,7S8.F,stock,DE,yahoo
fra/7SN,7SN.F,stock,DE,yahoo
fra/7SP,7SP.F,stock,DE,yahoo
fra/7ST,7ST.F,stock,DE,yahoo
fra/7T0,7T0.F,stock,DE,yahoo
fra/7T2,7T2.F,stock,DE,yahoo
fra/7T4,7T4.F,stock,DE,yahoo
fra/7T7,7T7.F,stock,DE,yahoo
fra/7T8,7T8.F,stock,DE,yahoo
fra/7TC,7TC.F,stock,DE,yahoo
fra/7TE1,7TE1.F,stock,DE,yahoo
fra/7TG,7TG.F,stock,DE,yahoo
fra/7TI,7TI.F,stock,DE,yahoo
fra/7TT,7TT.F,stock,DE,yahoo
fra/7TV,7TV.F,stock,DE,yahoo
fra/7U5,7U5.F,stock,DE,yahoo
fra/7UB,7UB.F,stock,DE,yahoo
fra/7UQ,7UQ.F,stock,DE,yahoo
fra/7UX,7UX.F,stock,DE,yahoo
etr/7V0,7V0.DE,stock,DE,yahoo
fra/7V0,7V0.F,stock,DE,yahoo
fra/7V3,7V3.F,stock,DE,yahoo
fra/7V91,7V91.F,stock,DE,yahoo
fra/7VK,7VK.F,stock,DE,yahoo
fra/7VL,7VL.F,stock,DE,yahoo
fra/7VS,7VS.F,stock,DE,yahoo
fra/7VY,7VY.F,stock,DE,yahoo
fra/7W71,7W71.F,stock,DE,yahoo
fra/7WE,7WE.F,stock,DE,yahoo
fra/7WP,7WP.F,stock,DE,yahoo
fra/7WT,7WT.F,stock,DE,yahoo
fra/7WW,7WW.F,stock,DE,yahoo
fra/7X7,7X7.F,stock,DE,yahoo
fra/7X9,7X9.F,stock,DE,yahoo
fra/7XC,7XC.F,stock,DE,yahoo
fra/7XE,7XE.F,stock,DE,yahoo
fra/7XH,7XH.F,stock,DE,yahoo
fra/7XJ,7XJ.F,stock,DE,yahoo
fra/7XP,7XP.F,stock,DE,yahoo
fra/7XR,7XR.F,stock,DE,yahoo
fra/7XT,7XT.F,stock,DE,yahoo
fra/7XU,7XU.F,stock,DE,yahoo
fra/7XY,7XY.F,stock,DE,yahoo
fra/7XZ,7XZ.F,stock,DE,yahoo
fra/7Y2,7Y2.F,stock,DE,yahoo
fra/7YB,7YB.F,stock,DE,yahoo
fra/7YC,7YC.F,stock,DE,yahoo
fra/7YE,7YE.F,stock,DE,yahoo
fra/7YF,7YF.F,stock,DE,yahoo
fra/7YM,7YM.F,stock,DE,yahoo
fra/7YR,7YR.F,stock,DE,yahoo
fra/7YV,7YV.F,stock,DE,yahoo
fra/7YZ,7YZ.F,stock,DE,yahoo
fra/7Z2,7Z2.F,stock,DE,yahoo
fra/7Z5,7Z5.F,stock,DE,yahoo
fra/7ZH,7ZH.F,stock,DE,yahoo
fra/7ZV,7ZV.F,stock,DE,yahoo
fra/7ZX,7ZX.F,stock,DE,yahoo
fra/801,801.F,stock,DE,yahoo
fra/80E,80E.F,stock,DE,yahoo
fra/80N,80N.F,stock,DE,yahoo
fra/80Q,80Q.F,stock,DE,yahoo
fra/80R,80R.F,stock,DE,yahoo
fra/80T,80T.F,stock,DE,yahoo
fra/80Y,80Y.F,stock,DE,yahoo
fra/813,813.F,stock,DE,yahoo
fra/818,818.F,stock,DE,yahoo
fra/81A,81A.F,stock,DE,yahoo
fra/81B,81B.F,stock,DE,yahoo
etr/81D,81D.DE,stock,DE,yahoo
fra/81D,81D.F,stock,DE,yahoo
fra/81E,81E.F,stock,DE,yahoo
fra/81L,81L.F,stock,DE,yahoo
fra/81M,81M.F,stock,DE,yahoo
fra/81N,81N.F,stock,DE,yahoo
fra/81V,81V.F,stock,DE,yahoo
fra/81Y,81Y.F,stock,DE,yahoo
fra/822,822.F,stock,DE,yahoo
fra/828,828.F,stock,DE,yahoo
fra/82C,82C.F,stock,DE,yahoo
fra/82E,82E.F,stock,DE,yahoo
fra/82J,82J.F,stock,DE,yahoo
fra/82K,82K.F,stock,DE,yahoo
fra/82MA,82MA.F,stock,DE,yahoo
fra/82N,82N.F,stock,DE,yahoo
fra/82P,82P.F,stock,DE,yahoo
fra/82W,82W.F,stock,DE,yahoo
fra/82Y,82Y.F,stock,DE,yahoo
fra/833,833.F,stock,DE,yahoo
fra/838,838.F,stock,DE,yahoo
fra/83A,83A.F,stock,DE,yahoo
fra/83B,83B.F,stock,DE,yahoo
fra/83I,83I.F,stock,DE,yahoo
fra/83PN,83PN.F,stock,DE,yahoo
fra/83S2,83S2.F,stock,DE,yahoo
fra/83X,83X.F,stock,DE,yahoo
fra/8450,8450.F,stock,DE,yahoo
fra/847,847.F,stock,DE,yahoo
fra/84F,84F.F,stock,DE,yahoo
fra/84H,84H.F,stock,DE,yahoo
fra/84I,84I.F,stock,DE,yahoo
fra/84L,84L.F,stock,DE,yahoo
fra/84N,84N.F,stock,DE,yahoo
fra/84Q,84Q.F,stock,DE,yahoo
fra/84R,84R.F,stock,DE,yahoo
fra/853,853.F,stock,DE,yahoo
fra/855,855.F,stock,DE,yahoo
fra/857,857.F,stock,DE,yahoo
fra/85C,85C.F,stock,DE,yahoo
fra/85E,85E.F,stock,DE,yahoo
fra/85G1,85G1.F,stock,DE,yahoo
fra/85Q,85Q.F,stock,DE,yahoo
fra/85S,85S.F,stock,DE,yahoo
fra/85T,85T.F,stock,DE,yahoo
fra/85V1,85V1.F,stock,DE,yahoo
fra/869,869.F,stock,DE,yahoo
fra/86C,86C.F,stock,DE,yahoo
fra/86M,86M.F,stock,DE,yahoo
fra/86W,86W.F,stock,DE,yahoo
fra/871,871.F,stock,DE,yahoo
fra/879,879.F,stock,DE,yahoo
fra/87N,87N.F,stock,DE,yahoo
fra/87W,87W.F,stock,DE,yahoo
fra/87Z,87Z.F,stock,DE,yahoo
fra/885,885.F,stock,DE,yahoo
fra/886,886.F,stock,DE,yahoo
fra/889,889.F,stock,DE,yahoo
fra/88A,88A.F,stock,DE,yahoo
fra/88J,88J.F,stock,DE,yahoo
fra/88K,88K.F,stock,DE,yahoo
fra/88L,88L.F,stock,DE,yahoo
etr/88Q,88Q.DE,stock,DE,yahoo
fra/88Q,88Q.F,stock,DE,yahoo
fra/88S,88S.F,stock,DE,yahoo
fra/8900,8900.F,stock,DE,yahoo
fra/891,891.F,stock,DE,yahoo
fra/893,893.F,stock,DE,yahoo
fra/896,896.F,stock,DE,yahoo
fra/89M,89M.F,stock,DE,yahoo
fra/89P,89P.F,stock,DE,yahoo
fra/89W,89W.F,stock,DE,yahoo
fra/8A0,8A0.F,stock,DE,yahoo
fra/8A6,8A6.F,stock,DE,yahoo
fra/8AC,8AC.F,stock,DE,yahoo
fra/8AF,8AF.F,stock,DE,yahoo
fra/8AHA,8AHA.F,stock,DE,yahoo
fra/8AHB,8AHB.F,stock,DE,yahoo
fra/8AK,8AK.F,stock,DE,yahoo
fra/8AMA,8AMA.F,stock,DE,yahoo
fra/8AP,8AP.F,stock,DE,yahoo
fra/8AT,8AT.F,stock,DE,yahoo
fra/8AU,8AU.F,stock,DE,yahoo
fra/8B2,8B2.F,stock,DE,yahoo
fra/8B6,8B6.F,stock,DE,yahoo
fra/8B8,8B8.F,stock,DE,yahoo
fra/8BA,8BA.F,stock,DE,yahoo
fra/8BE,8BE.F,stock,DE,yahoo
fra/8BI,8BI.F,stock,DE,yahoo
fra/8BJ,8BJ.F,stock,DE,yahoo
fra/8BN,8BN.F,stock,DE,yahoo
fra/8BO,8BO.F,stock,DE,yahoo
fra/8BQ,8BQ.F,stock,DE,yahoo
fra/8BU,8BU.F,stock,DE,yahoo
fra/8BX,8BX.F,stock,DE,yahoo
fra/8C11,8C11.F,stock,DE,yahoo
fra/8C4,8C4.F,stock,DE,yahoo
fra/8C5,8C5.F,stock,DE,yahoo
fra/8C9,8C9.F,stock,DE,yahoo
fra/8CC,8CC.F,stock,DE,yahoo
fra/8CF,8CF.F,stock,DE,yahoo
fra/8CHA,8CHA.F,stock,DE,yahoo
fra/8CN,8CN.F,stock,DE,yahoo
fra/8CO,8CO.F,stock,DE,yahoo
fra/8CT,8CT.F,stock,DE,yahoo
fra/8CW,8CW.F,stock,DE,yahoo
fra/8CY,8CY.F,stock,DE,yahoo
fra/8CZ,8CZ.F,stock,DE,yahoo
fra/8D7,8D7.F,stock,DE,yahoo
fra/8DA,8DA.F,stock,DE,yahoo
fra/8E8,8E8.F,stock,DE,yahoo
fra/8EE,8EE.F,stock,DE,yahoo
fra/8EG,8EG.F,stock,DE,yahoo
fra/8EM,8EM.F,stock,DE,yahoo
fra/8EO,8EO.F,stock,DE,yahoo
fra/8EV,8EV.F,stock,DE,yahoo
fra/8F1,8F1.F,stock,DE,yahoo
fra/8F3,8F3.F,stock,DE,yahoo
fra/8F4,8F4.F,stock,DE,yahoo
fra/8F5,8F5.F,stock,DE,yahoo
fra/8F8,8F8.F,stock,DE,yahoo
fra/8FK,8FK.F,stock,DE,yahoo
fra/8FN,8FN.F,stock,DE,yahoo
fra/8FP,8FP.F,stock,DE,yahoo
fra/8FS,8FS.F,stock,DE,yahoo
fra/8GB,8GB.F,stock,DE,yahoo
fra/8GC,8GC.F,stock,DE,yahoo
fra/8GCA,8GCA.F,stock,DE,yahoo
etr/8GM,8GM.DE,stock,DE,yahoo
fra/8GM,8GM.F,stock,DE,yahoo
fra/8GN,8GN.F,stock,DE,yahoo
fra/8H1,8H1.F,stock,DE,yahoo
fra/8HG,8HG.F,stock,DE,yahoo
fra/8HH,8HH.F,stock,DE,yahoo
fra/8HI,8HI.F,stock,DE,yahoo
fra/8HL,8HL.F,stock,DE,yahoo
fra/8HT,8HT.F,stock,DE,yahoo
fra/8HX,8HX.F,stock,DE,yahoo
fra/8I2,8I2.F,stock,DE,yahoo
fra/8I4,8I4.F,stock,DE,yahoo
fra/8I8,8I8.F,stock,DE,yahoo
fra/8IF1,8IF1.F,stock,DE,yahoo
fra/8IG,8IG.F,stock,DE,yahoo
fra/8II,8II.F,stock,DE,yahoo
fra/8IM1,8IM1.F,stock,DE,yahoo
fra/8J0,8J0.F,stock,DE,yahoo
fra/8JB,8JB.F,stock,DE,yahoo
fra/8JD,8JD.F,stock,DE,yahoo
fra/8JM,8JM.F,stock,DE,yahoo
fra/8JO1,8JO1.F,stock,DE,yahoo
fra/8JR,8JR.F,stock,DE,yahoo
fra/8K0,8K0.F,stock,DE,yahoo
fra/8K2,8K2.F,stock,DE,yahoo
fra/8KF,8KF.F,stock,DE,yahoo
fra/8KI,8KI.F,stock,DE,yahoo
fra/8KO,8KO.F,stock,DE,yahoo
fra/8KR,8KR.F,stock,DE,yahoo
fra/8KS,8KS.F,stock,DE,yahoo
fra/8KT,8KT.F,stock,DE,yahoo
fra/8KW,8KW.F,stock,DE,yahoo
fra/8L8,8L8.F,stock,DE,yahoo
fra/8L8C,8L8C.F,stock,DE,yahoo
fra/8L9,8L9.F,stock,DE,yahoo
fra/8LCA,8LCA.F,stock,DE,yahoo
fra/8LF,8LF.F,stock,DE,yahoo
fra/8LL0,8LL0.F,stock,DE,yahoo
fra/8LN,8LN.F,stock,DE,yahoo
fra/8LU,8LU.F,stock,DE,yahoo
fra/8LY,8LY.F,stock,DE,yahoo
fra/8M0,8M0.F,stock,DE,yahoo
fra/8ME,8ME.F,stock,DE,yahoo
fra/8MF,8MF.F,stock,DE,yahoo
fra/8MG,8MG.F,stock,DE,yahoo
fra/8MP,8MP.F,stock,DE,yahoo
fra/8N9,8N9.F,stock,DE,yahoo
fra/8NE,8NE.F,stock,DE,yahoo
fra/8NJ,8NJ.F,stock,DE,yahoo
fra/8NN,8NN.F,stock,DE,yahoo
fra/8NW,8NW.F,stock,DE,yahoo
fra/8NX,8NX.F,stock,DE,yahoo
fra/8P7,8P7.F,stock,DE,yahoo
fra/8P8,8P8.F,stock,DE,yahoo
fra/8P9,8P9.F,stock,DE,yahoo
fra/8PB,8PB.F,stock,DE,yahoo
fra/8PM,8PM.F,stock,DE,yahoo
fra/8PO,8PO.F,stock,DE,yahoo
fra/8PR1,8PR1.F,stock,DE,yahoo
fra/8QA,8QA.F,stock,DE,yahoo
fra/8QL,8QL.F,stock,DE,yahoo
fra/8QM,8QM.F,stock,DE,yahoo
fra/8QQ,8QQ.F,stock,DE,yahoo
fra/8QV,8QV.F,stock,DE,yahoo
fra/8QX,8QX.F,stock,DE,yahoo
fra/8RA,8RA.F,stock,DE,yahoo
fra/8RC,8RC.F,stock,DE,yahoo
fra/8RE,8RE.F,stock,DE,yahoo
etr/8RJ,8RJ.DE,stock,DE,yahoo
fra/8RJ,8RJ.F,stock,DE,yahoo
fra/8RP,8RP.F,stock,DE,yahoo
fra/8RR,8RR.F,stock,DE,yahoo
fra/8SF,8SF.F,stock,DE,yahoo
fra/8SO,8SO.F,stock,DE,yahoo
fra/8SP,8SP.F,stock,DE,yahoo
fra/8SR,8SR.F,stock,DE,yahoo
fra/8SW,8SW.F,stock,DE,yahoo
fra/8T2,8T2.F,stock,DE,yahoo
fra/8T5,8T5.F,stock,DE,yahoo
fra/8TA,8TA.F,stock,DE,yahoo
fra/8TE,8TE.F,stock,DE,yahoo
fra/8TG,8TG.F,stock,DE,yahoo
etr/8TI,8TI.DE,stock,DE,yahoo
fra/8TI,8TI.F,stock,DE,yahoo
fra/8TR,8TR.F,stock,DE,yahoo
etr/8TRA,8TRA.DE,stock,DE,yahoo
fra/8TRA,8TRA.F,stock,DE,yahoo
fra/8UK,8UK.F,stock,DE,yahoo
fra/8UM,8UM.F,stock,DE,yahoo
fra/8UU,8UU.F,stock,DE,yahoo
fra/8UX,8UX.F,stock,DE,yahoo
fra/8V6,8V6.F,stock,DE,yahoo
fra/8V7,8V7.F,stock,DE,yahoo
fra/8V8,8V8.F,stock,DE,yahoo
fra/8VB,8VB.F,stock,DE,yahoo
fra/8VP1,8VP1.F,stock,DE,yahoo
fra/8WC,8WC.F,stock,DE,yahoo
fra/8WF,8WF.F,stock,DE,yahoo
fra/8WG,8WG.F,stock,DE,yahoo
fra/8WK,8WK.F,stock,DE,yahoo
fra/8WN,8WN.F,stock,DE,yahoo
fra/8WP,8WP.F,stock,DE,yahoo
fra/8WQ,8WQ.F,stock,DE,yahoo
fra/8WS,8WS.F,stock,DE,yahoo
fra/8WY,8WY.F,stock,DE,yahoo
fra/8XA,8XA.F,stock,DE,yahoo
fra/8XD,8XD.F,stock,DE,yahoo
fra/8XJ,8XJ.F,stock,DE,yahoo
fra/8XP,8XP.F,stock,DE,yahoo
fra/8XPA,8XPA.F,stock,DE,yahoo
fra/8XW,8XW.F,stock,DE,yahoo
fra/8XY,8XY.F,stock,DE,yahoo
fra/8Y1,8Y1.F,stock,DE,yahoo
fra/8Y6,8Y6.F,stock,DE,yahoo
fra/8Y9,8Y9.F,stock,DE,yahoo
fra/8YG,8YG.F,stock,DE,yahoo
fra/8YK,8YK.F,stock,DE,yahoo
fra/8YO,8YO.F,stock,DE,yahoo
fra/8YY,8YY.F,stock,DE,yahoo
fra/8Z3,8Z3.F,stock,DE,yahoo
fra/8ZI,8ZI.F,stock,DE,yahoo
fra/8ZN,8ZN.F,stock,DE,yahoo
fra/8ZN1,8ZN1.F,stock,DE,yahoo
etr/8ZQ,8ZQ.DE,stock,DE,yahoo
fra/8ZQ,8ZQ.F,stock,DE,yahoo
fra/8ZU,8ZU.F,stock,DE,yahoo
fra/8ZZ,8ZZ.F,stock,DE,yahoo
fra/902,902.F,stock,DE,yahoo
fra/90E,90E.F,stock,DE,yahoo
fra/90G,90G.F,stock,DE,yahoo
fra/910,910.F,stock,DE,yahoo
fra/917,917.F,stock,DE,yahoo
fra/918,918.F,stock,DE,yahoo
fra/91A,91A.F,stock,DE,yahoo
fra/91D,91D.F,stock,DE,yahoo
fra/91N0,91N0.F,stock,DE,yahoo
fra/927,927.F,stock,DE,yahoo
fra/929,929.F,stock,DE,yahoo
fra/92I,92I.F,stock,DE,yahoo
fra/92J,92J.F,stock,DE,yahoo
fra/92K,92K.F,stock,DE,yahoo
fra/92M,92M.F,stock,DE,yahoo
fra/92T,92T.F,stock,DE,yahoo
fra/931,931.F,stock,DE,yahoo
fra/938,938.F,stock,DE,yahoo
fra/93G,93G.F,stock,DE,yahoo
fra/93J,93J.F,stock,DE,yahoo
etr/93M1,93M1.DE,stock,DE,yahoo
fra/93M1,93M1.F,stock,DE,yahoo
fra/93S,93S.F,stock,DE,yahoo
fra/93V,93V.F,stock,DE,yahoo
fra/93Z,93Z.F,stock,DE,yahoo
fra/943,943.F,stock,DE,yahoo
fra/944,944.F,stock,DE,yahoo
fra/94L,94L.F,stock,DE,yahoo
fra/94P,94P.F,stock,DE,yahoo
fra/957,957.F,stock,DE,yahoo
fra/959,959.F,stock,DE,yahoo
fra/95B,95B.F,stock,DE,yahoo
fra/95D,95D.F,stock,DE,yahoo
fra/95H,95H.F,stock,DE,yahoo
fra/95N,95N.F,stock,DE,yahoo
fra/95T,95T.F,stock,DE,yahoo
fra/960,960.F,stock,DE,yahoo
fra/966,966.F,stock,DE,yahoo
fra/967,967.F,stock,DE,yahoo
fra/96L,96L.F,stock,DE,yahoo
fra/96P,96P.F,stock,DE,yahoo
fra/96S,96S.F,stock,DE,yahoo
fra/96X,96X.F,stock,DE,yahoo
fra/978,978.F,stock,DE,yahoo
fra/97F,97F.F,stock,DE,yahoo
fra/97L,97L.F,stock,DE,yahoo
fra/97Q,97Q.F,stock,DE,yahoo
fra/97S,97S.F,stock,DE,yahoo
fra/97V,97V.F,stock,DE,yahoo
fra/983,983.F,stock,DE,yahoo
fra/98J,98J.F,stock,DE,yahoo
fra/98K,98K.F,stock,DE,yahoo
fra/98M,98M.F,stock,DE,yahoo
fra/98P,98P.F,stock,DE,yahoo
fra/98S,98S.F,stock,DE,yahoo
fra/99C,99C.F,stock,DE,yahoo
fra/99Q,99Q.F,stock,DE,yahoo
fra/99U,99U.F,stock,DE,yahoo
fra/9A1,9A1.F,stock,DE,yahoo
fra/9A5,9A5.F,stock,DE,yahoo
fra/9AA,9AA.F,stock,DE,yahoo
fra/9AC,9AC.F,stock,DE,yahoo
fra/9AG1,9AG1.F,stock,DE,yahoo
fra/9AI,9AI.F,stock,DE,yahoo
fra/9AJ1,9AJ1.F,stock,DE,yahoo
fra/9AO,9AO.F,stock,DE,yahoo
fra/9AX,9AX.F,stock,DE,yahoo
fra/9AY,9AY.F,stock,DE,yahoo
fra/9B2,9B2.F,stock,DE,yahoo
fra/9B4,9B4.F,stock,DE,yahoo
fra/9B7,9B7.F,stock,DE,yahoo
fra/9B90,9B90.F,stock,DE,yahoo
fra/9BA,9BA.F,stock,DE,yahoo
fra/9BFA,9BFA.F,stock,DE,yahoo
fra/9BL,9BL.F,stock,DE,yahoo
fra/9BM,9BM.F,stock,DE,yahoo
fra/9BP,9BP.F,stock,DE,yahoo
fra/9BR2,9BR2.F,stock,DE,yahoo
fra/9C3,9C3.F,stock,DE,yahoo
fra/9C6,9C6.F,stock,DE,yahoo
fra/9C8,9C8.F,stock,DE,yahoo
fra/9CB,9CB.F,stock,DE,yahoo
fra/9CD1,9CD1.F,stock,DE,yahoo
fra/9CF,9CF.F,stock,DE,yahoo
fra/9CH,9CH.F,stock,DE,yahoo
fra/9CI0,9CI0.F,stock,DE,yahoo
fra/9CK,9CK.F,stock,DE,yahoo
fra/9CM0,9CM0.F,stock,DE,yahoo
fra/9CN,9CN.F,stock,DE,yahoo
fra/9CO,9CO.F,stock,DE,yahoo
fra/9D2,9D2.F,stock,DE,yahoo
fra/9D4,9D4.F,stock,DE,yahoo
fra/9D7,9D7.F,stock,DE,yahoo
fra/9DB,9DB.F,stock,DE,yahoo
fra/9DE,9DE.F,stock,DE,yahoo
fra/9DG,9DG.F,stock,DE,yahoo
fra/9DO,9DO.F,stock,DE,yahoo
fra/9DP,9DP.F,stock,DE,yahoo
fra/9DZ,9DZ.F,stock,DE,yahoo
fra/9EE,9EE.F,stock,DE,yahoo
fra/9EH,9EH.F,stock,DE,yahoo
fra/9EI,9EI.F,stock,DE,yahoo
fra/9EL,9EL.F,stock,DE,yahoo
fra/9EM,9EM.F,stock,DE,yahoo
fra/9EN,9EN.F,stock,DE,yahoo
fra/9EP,9EP.F,stock,DE,yahoo
fra/9F2,9F2.F,stock,DE,yahoo
fra/9F7,9F7.F,stock,DE,yahoo
fra/9FF0,9FF0.F,stock,DE,yahoo
fra/9FM,9FM.F,stock,DE,yahoo
fra/9FZ,9FZ.F,stock,DE,yahoo
fra/9G6,9G6.F,stock,DE,yahoo
fra/9G8,9G8.F,stock,DE,yahoo
fra/9GF,9GF.F,stock,DE,yahoo
fra/9GJ,9GJ.F,stock,DE,yahoo
fra/9GN,9GN.F,stock,DE,yahoo
fra/9GR,9GR.F,stock,DE,yahoo
fra/9H0,9H0.F,stock,DE,yahoo
fra/9H2,9H2.F,stock,DE,yahoo
fra/9HX,9HX.F,stock,DE,yahoo
fra/9IA,9IA.F,stock,DE,yahoo
fra/9IE,9IE.F,stock,DE,yahoo
fra/9IFA,9IFA.F,stock,DE,yahoo
fra/9II,9II.F,stock,DE,yahoo
fra/9IL,9IL.F,stock,DE,yahoo
fra/9IP1,9IP1.F,stock,DE,yahoo
fra/9IRA,9IRA.F,stock,DE,yahoo
fra/9IVA,9IVA.F,stock,DE,yahoo
fra/9J7,9J7.F,stock,DE,yahoo
fra/9JD,9JD.F,stock,DE,yahoo
fra/9JI,9JI.F,stock,DE,yahoo
fra/9JK,9JK.F,stock,DE,yahoo
fra/9JO0,9JO0.F,stock,DE,yahoo
fra/9JR,9JR.F,stock,DE,yahoo
fra/9JU,9JU.F,stock,DE,yahoo
fra/9JW,9JW.F,stock,DE,yahoo
fra/9K0,9K0.F,stock,DE,yahoo
fra/9K3,9K3.F,stock,DE,yahoo
fra/9KA,9KA.F,stock,DE,yahoo
fra/9KC,9KC.F,stock,DE,yahoo
fra/9KF,9KF.F,stock,DE,yahoo
fra/9KH,9KH.F,stock,DE,yahoo
fra/9KX,9KX.F,stock,DE,yahoo
fra/9L2,9L2.F,stock,DE,yahoo
fra/9L7,9L7.F,stock,DE,yahoo
fra/9LB,9LB.F,stock,DE,yahoo
fra/9LM,9LM.F,stock,DE,yahoo
fra/9LR,9LR.F,stock,DE,yahoo
fra/9M0,9M0.F,stock,DE,yahoo
fra/9M50,9M50.F,stock,DE,yahoo
fra/9MD,9MD.F,stock,DE,yahoo
fra/9MDA,9MDA.F,stock,DE,yahoo
fra/9ME,9ME.F,stock,DE,yahoo
fra/9MF,9MF.F,stock,DE,yahoo
fra/9MIB,9MIB.F,stock,DE,yahoo
fra/9MU,9MU.F,stock,DE,yahoo
etr/9MW,9MW.DE,stock,DE,yahoo
fra/9MW,9MW.F,stock,DE,yahoo
fra/9MY,9MY.F,stock,DE,yahoo
fra/9MZ,9MZ.F,stock,DE,yahoo
fra/9N3,9N3.F,stock,DE,yahoo
fra/9ND,9ND.F,stock,DE,yahoo
fra/9NF,9NF.F,stock,DE,yahoo
fra/9NI,9NI.F,stock,DE,yahoo
fra/9NY,9NY.F,stock,DE,yahoo
fra/9O1,9O1.F,stock,DE,yahoo
fra/9OF,9OF.F,stock,DE,yahoo
fra/9P4,9P4.F,stock,DE,yahoo
fra/9P7,9P7.F,stock,DE,yahoo
fra/9PAA,9PAA.F,stock,DE,yahoo
fra/9PC,9PC.F,stock,DE,yahoo
fra/9PDA,9PDA.F,stock,DE,yahoo
fra/9PF,9PF.F,stock,DE,yahoo
fra/9PR,9PR.F,stock,DE,yahoo
fra/9PS,9PS.F,stock,DE,yahoo
fra/9PT,9PT.F,stock,DE,yahoo
fra/9PX,9PX.F,stock,DE,yahoo
fra/9PZ,9PZ.F,stock,DE,yahoo
fra/9Q3,9Q3.F,stock,DE,yahoo
fra/9Q9,9Q9.F,stock,DE,yahoo
fra/9QP,9QP.F,stock,DE,yahoo
fra/9QQ,9QQ.F,stock,DE,yahoo
fra/9R1,9R1.F,stock,DE,yahoo
fra/9R4,9R4.F,stock,DE,yahoo
fra/9R9,9R9.F,stock,DE,yahoo
fra/9RN,9RN.F,stock,DE,yahoo
fra/9RP,9RP.F,stock,DE,yahoo
fra/9RR,9RR.F,stock,DE,yahoo
fra/9RS,9RS.F,stock,DE,yahoo
fra/9RV,9RV.F,stock,DE,yahoo
fra/9S0,9S0.F,stock,DE,yahoo
fra/9S2,9S2.F,stock,DE,yahoo
fra/9S4,9S4.F,stock,DE,yahoo
fra/9SA0,9SA0.F,stock,DE,yahoo
fra/9SB0,9SB0.F,stock,DE,yahoo
fra/9SG0,9SG0.F,stock,DE,yahoo
fra/9SH,9SH.F,stock,DE,yahoo
fra/9SI,9SI.F,stock,DE,yahoo
fra/9SL,9SL.F,stock,DE,yahoo
fra/9SO,9SO.F,stock,DE,yahoo
fra/9SX,9SX.F,stock,DE,yahoo
fra/9T1,9T1.F,stock,DE,yahoo
fra/9T2,9T2.F,stock,DE,yahoo
fra/9T7,9T7.F,stock,DE,yahoo
fra/9TA1,9TA1.F,stock,DE,yahoo
fra/9TF,9TF.F,stock,DE,yahoo
fra/9TG,9TG.F,stock,DE,yahoo
fra/9TH0,9TH0.F,stock,DE,yahoo
fra/9TN,9TN.F,stock,DE,yahoo
fra/9TO,9TO.F,stock,DE,yahoo
fra/9TV,9TV.F,stock,DE,yahoo
fra/9TX,9TX.F,stock,DE,yahoo
fra/9TZ0,9TZ0.F,stock,DE,yahoo
fra/9U0,9U0.F,stock,DE,yahoo
fra/9UH,9UH.F,stock,DE,yahoo
fra/9UV,9UV.F,stock,DE,yahoo
fra/9V0,9V0.F,stock,DE,yahoo
fra/9V2,9V2.F,stock,DE,yahoo
fra/9V4,9V4.F,stock,DE,yahoo
fra/9VI,9VI.F,stock,DE,yahoo
fra/9W9,9W9.F,stock,DE,yahoo
fra/9WM,9WM.F,stock,DE,yahoo
fra/9WR,9WR.F,stock,DE,yahoo
fra/9WV,9WV.F,stock,DE,yahoo
fra/9WY,9WY.F,stock,DE,yahoo
fra/9X9,9X9.F,stock,DE,yahoo
fra/9Y2,9Y2.F,stock,DE,yahoo
fra/9Y4,9Y4.F,stock,DE,yahoo
fra/9YE,9YE.F,stock,DE,yahoo
fra/9YG,9YG.F,stock,DE,yahoo
fra/9YM,9YM.F,stock,DE,yahoo
fra/9Z1,9Z1.F,stock,DE,yahoo
fra/9ZJ,9ZJ.F,stock,DE,yahoo
fra/9ZY,9ZY.F,stock,DE,yahoo
fra/A02,A02.F,stock,DE,yahoo
fra/A0B0,A0B0.F,stock,DE,yahoo
fra/A0I0,A0I0.F,stock,DE,yahoo
fra/A0P,A0P.F,stock,DE,yahoo
fra/A0T,A0T.F,stock,DE,yahoo
etr/A16,A16.DE,stock,DE,yahoo
fra/A16,A16.F,stock,DE,yahoo
fra/A19,A19.F,stock,DE,yahoo
fra/A1A0,A1A0.F,stock,DE,yahoo
fra/A1B,A1B.F,stock,DE,yahoo
